,id,sys_end_time,city,city_code,time_of_arrival,geo_location,location_address,location_type,Index1,time,parit,teorshlilihiyuvi,teortext,gender,age,point_type
7877,1932,2021-10-11 14:01:15,ירושלים,3000,12:19:00,"31.7850714,35.1942303",רחוב קוסובסקי,רחוב מגורים,1,12:25:00,מסטיק,חיובית,אדם יורק מסטיק לפח,זכר,20-29,רחוב מגורים
7878,1932,2021-10-11 14:01:15,ירושלים,3000,12:19:00,"31.7850714,35.1942303",רחוב קוסובסקי,רחוב מגורים,2,12:42:00,כוס מים,שלילית,אדם משליך כוס לריצפה,זכר,30-49,רחוב מגורים
7879,1932,2021-10-11 14:01:15,ירושלים,3000,12:19:00,"31.7850714,35.1942303",רחוב קוסובסקי,רחוב מגורים,3,13:09:00,תפוח,שלילית,נערה זורק תפוח בגינה,נקבה,10-19,רחוב מגורים
7880,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,1,13:57:00,שקית אוכל,חיובית,נערה כבת 20 נראית שאכלה מאפה וכשסיימה זרקה לפח,נקבה,20-29,אזור תעשייה
7881,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,2,13:58:00,בדיל סיגריה,שלילית,"בעל עסק אשר יצא לעשן סיגריה,וכשסיים זרק ומעך אותה על הרצפה",זכר,20-29,אזור תעשייה
7882,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,3,13:59:00,מסיכה,שלילית,נהג מונית אשר סיים להסיע נוסע זרק את המסיכה שלו מהחלון לכביש,זכר,30-49,אזור תעשייה
7883,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,4,14:00:00,פחית,שלילית,גבר כבן 30 נראה ששותה מהפחית וכשסיים זרק לרצפה,זכר,30-49,אזור תעשייה
7884,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,5,14:03:00,טישו משומש,שלילית,גבר כבן 40 נראה שקינח את אפו וזרק לרצפה את הטישו בדרך מוסוות,זכר,30-49,אזור תעשייה
7885,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,6,14:04:00,קרטונים,חיובית,עובד ניקיון שהלך לזרוק את הזבל השליך לאשפה את הקרטונים המלוכלכים,זכר,20-29,אזור תעשייה
7886,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,7,14:05:00,יריקה,שלילית,בעל עסק אשר יצא לאויר ירק יריקה לרצפה,זכר,30-49,אזור תעשייה
7887,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,8,14:24:00,אוכל,חיובית,נערה כבת 25 אכלה מהאוכל שלה וזרקה לפח,נקבה,20-29,אזור תעשייה
7888,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,9,14:47:00,שקיות זבל,חיובית,2 עובדים בחנות אוכל הלכו שניהם לזרוק את הפסולת לפח,זכר,20-29,אזור תעשייה
7889,1936,2021-10-11 15:48:20,ירושלים,3000,13:43:00,"31.7898598,35.2208671",בית ישראל,אזור תעשייה,10,14:48:00,קרטונים,חיובית,עובד בחנות אוכל שזרק לפח את הקרטונים המלוכלכים,זכר,20-29,אזור תעשייה
7890,1937,2021-10-11 14:08:34,ירושלים,3000,12:20:00,,אלמקדסי,רחוב מגורים,1,12:44:00,סיגריה,שלילית,בחור מעשן וזרק סיגריה מהרכב,זכר,30-49,רחוב מגורים
7891,1937,2021-10-11 14:08:34,ירושלים,3000,12:20:00,,אלמקדסי,רחוב מגורים,2,13:00:00,שתיה,שלילית,גבר זרק בקבוק שתיה תפוזים על המדרכה הבקבוק ריק,זכר,30-49,רחוב מגורים
7892,1937,2021-10-11 14:08:34,ירושלים,3000,12:20:00,,אלמקדסי,רחוב מגורים,3,13:40:00,סקיות,שלילית,יש סקיות זרוקים על הרצפה,זכר,10-19,רחוב מגורים
7893,1939,2021-10-11 16:17:41,ירושלים,3000,14:26:00,,אידלזון,רחוב מגורים,1,14:44:00,מסיכה,שלילית,אישה זורקת מסיכה,נקבה,30-49,רחוב מגורים
7894,1939,2021-10-11 16:17:41,ירושלים,3000,14:26:00,,אידלזון,רחוב מגורים,2,15:17:00,בקבוק זכוכית,שלילית,נער מנפץ בקבוק על המדרכה,זכר,10-19,רחוב מגורים
7895,1939,2021-10-11 16:17:41,ירושלים,3000,14:26:00,,אידלזון,רחוב מגורים,3,15:35:00,קרטון קפה,חיובית,גבר זורק קרטון לפח,זכר,20-29,רחוב מגורים
7896,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,1,13:05:00,בדלי סיגריה,שלילית,אדם עישן סיגריה וזרק את הסיגריה לרחוב,זכר,30-49,רחוב מגורים
7897,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,2,13:10:00,שקית ממתקים,שלילית,ילד שאכל שקית ממתקים זרק את השקית. ברחוב,זכר,5-9,רחוב מגורים
7898,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,3,13:20:00,בקבוק שתייה,שלילית,אדם שתה בקבוק שתייה הניח אותה על הרצפה,זכר,20-29,רחוב מגורים
7899,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,4,13:30:00,פירות,שלילית,אשה שאכלה פירות השליכה את הקליפות לרצפה ליד הפח,נקבה,50-69,רחוב מגורים
7900,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,5,13:40:00,קרטון עטיפה של מתנה,שלילית,אד8 נניח קרטון גדול ליד הפח האמצע הרחוב,זכר,30-49,רחוב מגורים
7901,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,6,13:45:00,כוס חד פעמי לשתייה קרה,שלילית,ילדים ששתו שתייה וזרקו את הכוסות ברחוב,זכר,5-9,רחוב מגורים
7902,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,7,14:00:00,צלחות חד פעמיות,שלילית,אדם שאכל בספסל והשאיר את הצלחת שלו שם,זכר,30-49,רחוב מגורים
7903,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,8,14:10:00,מסטיק,שלילית,אשה שלעסה מסטיק ירקה את המסטיק לרצפה,נקבה,20-29,רחוב מגורים
7904,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,9,14:20:00,קופסא סיגירות ריקה,שלילית,אדם שנגמרה לו התפיסה זרק אותה ליד הפח,זכר,50-69,רחוב מגורים
7905,1941,2021-10-11 15:00:20,ירושלים,3000,13:00:00,"31.785855,35.1751245",רחוב האייל ליד קניון מלחה,רחוב מגורים,10,14:35:00,מסכה כירוגית,שלילית,אשה שנקרעה לה המסכה זרקה אותה לרצפה,נקבה,10-19,רחוב מגורים
7906,1942,2021-10-11 16:48:50,שגב שלום,1286,03:00:00,"31.2358586,34.804548",פארק שעשועים,פנאי ונופש,1,03:30:00,מישהו הרם בכיות מהרצפה,חיובית,ילדים אוספים בכיות,זכר,5-9,פנאי ונופש
7907,1946,2021-10-11 16:44:31,ירושלים,3000,14:35:00,,אמדינה,רחוב מגורים,1,15:28:00,כוס בלסטיק,שלילית,אישה הייתה שותה וזרקה על הרצפה,נקבה,20-29,רחוב מגורים
7908,1946,2021-10-11 16:44:31,ירושלים,3000,14:35:00,,אמדינה,רחוב מגורים,2,15:46:00,חטיף,שלילית,ילד היה אוכל שוקולד וזרק את הסכית,זכר,5-9,רחוב מגורים
7909,1947,2021-10-11 18:09:55,ירושלים,3000,16:20:00,,שבתאי חזקיה,רחוב מגורים,1,16:30:00,כוס חד פעמית,חיובית,אדם משליך כוס חד פעמית לפח,זכר,20-29,רחוב מגורים
7910,1947,2021-10-11 18:09:55,ירושלים,3000,16:20:00,,שבתאי חזקיה,רחוב מגורים,2,17:36:00,תפוח,שלילית,אישה משליכה תפוח לריצפה,נקבה,20-29,רחוב מגורים
7911,1947,2021-10-11 18:09:55,ירושלים,3000,16:20:00,,שבתאי חזקיה,רחוב מגורים,3,17:37:00,חבילת גפרורים,חיובית,נער משליך חבילת גפרורים לפח,זכר,10-19,רחוב מגורים
7912,1947,2021-10-11 18:09:55,ירושלים,3000,16:20:00,,שבתאי חזקיה,רחוב מגורים,4,17:47:00,טישו,שלילית,נערה משליכה טישו,נקבה,10-19,רחוב מגורים
7913,1948,2021-10-11 17:52:01,ירושלים,3000,16:45:00,,אלמשאהד,רחוב מגורים,1,17:20:00,סיגריה,שלילית,בחור היה מעשן וזרק על הכביש,זכר,20-29,רחוב מגורים
7914,1948,2021-10-11 17:52:01,ירושלים,3000,16:45:00,,אלמשאהד,רחוב מגורים,2,17:30:00,בקבוק מים,שלילית,אישה זרקה בקבוק מים על המדרכה,נקבה,20-29,רחוב מגורים
7915,1948,2021-10-11 17:52:01,ירושלים,3000,16:45:00,,אלמשאהד,רחוב מגורים,3,17:45:00,זבל,שלילית,אישה זרקה שקית זבל ליד הפח הפח היה מלה,נקבה,30-49,רחוב מגורים
7916,1948,2021-10-11 17:52:01,ירושלים,3000,16:45:00,,אלמשאהד,רחוב מגורים,4,17:49:00,חטיף,שלילית,ילד זרק שקית של חטיף על הרצפה,זכר,10-19,רחוב מגורים
7917,1951,2021-10-11 19:37:53,ירושלים,3000,18:55:00,,אלסלעה,רחוב מגורים,1,19:10:00,מזון,שלילית,בחור היה אוכל תפוח ו זרק על הרצפה,זכר,20-29,רחוב מגורים
7918,1951,2021-10-11 19:37:53,ירושלים,3000,18:55:00,,אלסלעה,רחוב מגורים,2,19:22:00,סיגריה,שלילית,גבר היה מעשן וזרק סיגריה מהרכב שלו,זכר,30-49,רחוב מגורים
7919,1952,2021-10-11 22:23:04,ירושלים,3000,18:19:00,"31.796975,34.8247169",וולנשטיין,רחוב מגורים,1,18:26:00,בדל סיגריות,חיובית,אדם מעשן וזורק את הבדל לפח,זכר,30-49,רחוב מגורים
7920,1952,2021-10-11 22:23:04,ירושלים,3000,18:19:00,"31.796975,34.8247169",וולנשטיין,רחוב מגורים,2,19:09:00,בקבוק מים,חיובית,אדם זורק בקבוק מים,זכר,20-29,רחוב מגורים
7921,1952,2021-10-11 22:23:04,ירושלים,3000,18:19:00,"31.796975,34.8247169",וולנשטיין,רחוב מגורים,3,19:13:00,כוס חד פעמית,שלילית,נערה זורקת את הכוס לריצפה,נקבה,20-29,רחוב מגורים
7922,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,1,13:37:00,גלידה בקבוק,שלילית,בחור יוצא מהחנות זורק אותו,זכר,20-29,רחוב מסחרי
7923,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,2,13:43:00,שקית השפה,חיובית,עובד שיצא מהחנות וזורק שקית  לפח,זכר,20-29,רחוב מסחרי
7924,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,3,13:53:00,התנהגות חיובית,חיובית,. בחורה זרקה לככלוך לפח,נקבה,20-29,רחוב מסחרי
7925,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,4,13:56:00,בן אדם  זרק  סיגריה,שלילית,לא חייבת,זכר,20-29,רחוב מסחרי
7926,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,5,14:13:00,בקבוק נזרק לריצפה,שלילית,ילד זרק בקבוק,זכר,10-19,רחוב מסחרי
7927,1959,2021-10-12 14:42:58,שגב שלום,1286,13:18:00,"31.2212721,34.8481024",מתחם מסחרי בית אל מסרי,רחוב מסחרי,6,14:24:00,בן אדם ראה לכלכך וזרק לפח,חיובית,בן אדם יוצא מחנות וזרק  את הכלל לפח הזבל,זכר,20-29,רחוב מסחרי
7928,1961,2021-10-12 14:34:25,חורפיש,496,13:15:00,"33.0154644,35.3470841",מרכז מסחרי ושוק עירוני,מרכז מסחרי,1,00:00:00,קרטונים,שלילית,בעל ירקניה השליך קרטונים סמוך לקרטונוה,זכר,30-49,מרכז מסחרי
7929,1961,2021-10-12 14:34:25,חורפיש,496,13:15:00,"33.0154644,35.3470841",מרכז מסחרי ושוק עירוני,מרכז מסחרי,2,,שאריות ירקות,שלילית,השלכת שאריות ארגזי ירקות סמוך לפחים ולקרטונעה,זכר,50-69,מרכז מסחרי
7930,1961,2021-10-12 14:34:25,חורפיש,496,13:15:00,"33.0154644,35.3470841",מרכז מסחרי ושוק עירוני,מרכז מסחרי,3,,עטיפות חטיפים,חיובית,שתי נערות השליכו עטיפטת חטיפים םמיכל האשפה,נקבה,20-29,מרכז מסחרי
7931,1961,2021-10-12 14:34:25,חורפיש,496,13:15:00,"33.0154644,35.3470841",מרכז מסחרי ושוק עירוני,מרכז מסחרי,4,,בדלי סיגרעות,שלילית,בחור השליך בדל סיגריה נל המדרכה ממכונית נוסעת,זכר,20-29,מרכז מסחרי
7932,1962,2021-10-12 14:33:54,חורפיש,496,13:15:00,"33.01535686481093,35.345992567050594",נקודת תצפית 3 מרכז מסחרי,רחוב מסחרי,1,13:30:00,שקית,חיובית,שתי נערות זרקו שקית לפח,נקבה,10-19,רחוב מסחרי
7933,1962,2021-10-12 14:33:54,חורפיש,496,13:15:00,"33.01535686481093,35.345992567050594",נקודת תצפית 3 מרכז מסחרי,רחוב מסחרי,2,13:50:00,קרטונים,שלילית,בעל חנות השליך קרטונים לרחוב,זכר,30-49,רחוב מסחרי
7934,1963,2021-10-12 15:01:28,חורפיש,496,14:40:00,"33.0153027,35.3458108",טיילת תיירותית,פנאי ונופש,1,14:44:00,פחיות משקה,חיובית,זוג צעיר השליך פחיות קוךה לפח,זכר,20-29,פנאי ונופש
7935,1963,2021-10-12 15:01:28,חורפיש,496,14:40:00,"33.0153027,35.3458108",טיילת תיירותית,פנאי ונופש,2,14:30:00,בדלי סיגריות,שלילית,קבוצת בחורים הגיעה לתחנת האוטובוס התיישבה ואחד הבחורים זרק בדל סיגריה למדרכה,זכר,10-19,פנאי ונופש
7936,1963,2021-10-12 15:01:28,חורפיש,496,14:40:00,"33.0153027,35.3458108",טיילת תיירותית,פנאי ונופש,3,15:00:00,שקית אריזה של מזון,חיובית,אישה מבוגרת השליכה אריזה מנייר לפח,נקבה,50-69,פנאי ונופש
7937,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,1,14:59:00,אדם זרק מסכה על הריצפה,שלילית,אחרי  שיצא מחנות זרק את המסכה,זכר,30-49,רחוב מסחרי
7938,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,2,15:31:00,בחור זרוק זבל מסביב לפח,שלילית,לא טובה,זכר,20-29,רחוב מסחרי
7939,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,3,15:33:00,מסכה,חיובית,ילד זרק מסכה. לפח השפה,זכר,20-29,רחוב מסחרי
7940,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,4,02:00:00,צלחת,שלילית,גבר זרק צלחת על הריצפה,זכר,20-29,רחוב מסחרי
7941,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,5,15:58:00,מסטיק,שלילית,גבר זרק מסטיק,זכר,20-29,רחוב מסחרי
7942,1965,2021-10-12 16:17:27,שגב שלום,1286,14:51:00,"31.2018643,34.8392466",עומר בן אל ח' טאב,רחוב מסחרי,6,02:00:00,בקבוק,שלילית,גבר זרק בקבוק,זכר,30-49,רחוב מסחרי
7943,1967,2021-10-12 15:44:05,חורפיש,496,15:06:00,"33.0163477,35.3467449",מרכז התיירות של הכפר,פנאי ונופש,1,15:14:00,שני בחורים עןברי אורח השליכו קופסאות סיגריות ונכנסו למבנה הסמוך,שלילית,השלכת קופסאות סיגריןת ריקות,זכר,20-29,פנאי ונופש
7944,1967,2021-10-12 15:44:05,חורפיש,496,15:06:00,"33.0163477,35.3467449",מרכז התיירות של הכפר,פנאי ונופש,2,15:35:00,שקיות פלסטיק של מזון,חיובית,קבוצת נשים תיירות שבטה למרכז הריקמה . אחת השליכ  שקית סופר לבנה ליד הפח,נקבה,30-49,פנאי ונופש
7945,1967,2021-10-12 15:44:05,חורפיש,496,15:06:00,"33.0163477,35.3467449",מרכז התיירות של הכפר,פנאי ונופש,3,15:40:00,עטיפה של חטיפים,חיובית,שני תלמידים בן ובת הרימו מהמדרכה עטיפות חטיפים שנשמטו מהיד שלהם והשליכו אותן לפח הסמוך,זכר,10-19,פנאי ונופש
7946,1969,2021-10-12 16:45:49,חורפיש,496,15:58:00,"33.0178954,35.348204",אזור מוסדות ציבור כולל מחלקת רווחה,מבנה ציבור,1,16:09:00,מזון מבושל,שלילית,שתי נערות השאירו קופסאות מזון מבושל לחתולים ליד הפחים,נקבה,10-19,מבנה ציבור
7947,1969,2021-10-12 16:45:49,חורפיש,496,15:58:00,"33.0178954,35.348204",אזור מוסדות ציבור כולל מחלקת רווחה,מבנה ציבור,2,16:13:00,קרטונים,שלילית,בעל חנות ערקות השליך קרטונים מחוץ לחנות,זכר,30-49,מבנה ציבור
7948,1969,2021-10-12 16:45:49,חורפיש,496,15:58:00,"33.0178954,35.348204",אזור מוסדות ציבור כולל מחלקת רווחה,מבנה ציבור,3,16:23:00,מעטפות פריטי דואר,שלילית,אישה פתחה מעטפות מכתבים שהוציאה מתיבת דואר סמוכה והשליכה למצבור הקרטונים על המדרכה,נקבה,50-69,מבנה ציבור
7949,1969,2021-10-12 16:45:49,חורפיש,496,15:58:00,"33.0178954,35.348204",אזור מוסדות ציבור כולל מחלקת רווחה,מבנה ציבור,4,16:30:00,קבלה או נייר רשמי,שלילית,גבר מבוגר יצא מבניין מחלקת הרווחה והשליך פיסת נייר מקןמטת לרצפה ליד הפחים,זכר,50-69,מבנה ציבור
7950,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,1,16:35:00,גבר זרק  כיסא ליד הפח,שלילית,לא טובה,נקבה,30-49,אזור תעשייה
7951,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,2,16:38:00,פחית שתיה,שלילית,התנהגות לא טובה,זכר,20-29,אזור תעשייה
7952,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,3,16:39:00,ילד זרק נייר,שלילית,לא טובה,זכר,20-29,אזור תעשייה
7953,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,4,16:45:00,שקיות,שלילית,רעה מאוד,זכר,20-29,אזור תעשייה
7954,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,5,16:54:00,בחור זרק סיגריה בפח השפה,חיובית,טוב מאוד,זכר,30-49,אזור תעשייה
7955,1971,2021-10-12 17:16:40,שגב שלום,1286,16:23:00,"31.2025354,34.8398197",אחמד זויל,אזור תעשייה,6,16:57:00,בחור זרק שקית על הריצפה,שלילית,רעה מאוד,זכר,20-29,אזור תעשייה
7956,1973,2021-10-12 17:44:48,חורפיש,496,16:50:00,"33.019497866647576,35.34930257505363",שכונת מגורים,רחוב מגורים,1,16:56:00,עטיפת מזון,חיובית,נער קנה מזון וזרק את העטיפה לפח,זכר,10-19,רחוב מגורים
7957,1973,2021-10-12 17:44:48,חורפיש,496,16:50:00,"33.019497866647576,35.34930257505363",שכונת מגורים,רחוב מגורים,2,17:10:00,פחיות שתייה,חיובית,"בעל הקיוסק השכונתי אסף את פחיות המשקה שהשאירו לקוחות, בשקית המיועדת למחזור",זכר,20-29,רחוב מגורים
7958,1973,2021-10-12 17:44:48,חורפיש,496,16:50:00,"33.019497866647576,35.34930257505363",שכונת מגורים,רחוב מגורים,3,17:15:00,עטיפת חטיף,שלילית,ילד זרק על המדרכה עטיפה של שוקולד,זכר,5-9,רחוב מגורים
7959,1973,2021-10-12 17:44:48,חורפיש,496,16:50:00,"33.019497866647576,35.34930257505363",שכונת מגורים,רחוב מגורים,4,17:39:00,מזון,שלילית,בחורה שאכלה נקניקייה והיא נפלה לה,נקבה,10-19,רחוב מגורים
7960,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,1,12:07:00,מגש פיצה,שלילית,השלכת מגש פיצה מסביב לפח,זכר,20-29,רחוב מסחרי
7961,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,2,12:16:00,שקית אוכל,חיובית,ילד השליך שקית אוכל טיקאווי,זכר,5-9,רחוב מסחרי
7962,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,3,12:32:00,שקית זבל,שלילית,שקית זבל שחורה הושלכה ליד הפח כי הוא מלא,זכר,20-29,רחוב מסחרי
7963,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,4,12:35:00,נייר של פחית קולה,שלילית,בחור התיישב לאכול וזרק לריצפה נייר של פחית קולה,זכר,20-29,רחוב מסחרי
7964,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,5,12:38:00,קרטונים,שלילית,זרקית קרטונים על ידי עובד חנות ליד הפח ולא בתוכו,זכר,30-49,רחוב מסחרי
7965,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,6,12:39:00,מסכה,שלילית,השלכת מסיכה ביציאה מהחנות לריצפה,זכר,10-19,רחוב מסחרי
7966,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,7,13:09:00,איסוף לכלוך מהשטח,חיובית,איסוף לכלוך משטח המסעדה וזריקה לפח,זכר,20-29,רחוב מסחרי
7967,1980,2021-10-13 13:32:18,שגב שלום,1286,11:42:00,,אשלייח עאודה,רחוב מסחרי,8,13:14:00,בדל סיגריה,שלילית,זריקת בדל סיגריה לפני כניסה לחנות,זכר,20-29,רחוב מסחרי
7968,1985,2021-10-13 13:34:42,טייבה,2730,12:30:00,"32.2728319,35.005095",שכונת מגורים רחוב טוקאן,רחוב מגורים,1,13:21:00,פסולת בנין,שלילית,פועל בנין הניח שק עם פסולת בנין ליד המדרכה,זכר,30-49,רחוב מגורים
7969,1985,2021-10-13 13:34:42,טייבה,2730,12:30:00,"32.2728319,35.005095",שכונת מגורים רחוב טוקאן,רחוב מגורים,2,13:23:00,השלכת מעטפת נייר,שלילית,אשה פתחה מכתב שהוציאה ממרכז חלוקת דואר והשליכה המעטפה במצבור פסולת הבניין,נקבה,20-29,רחוב מגורים
7970,1985,2021-10-13 13:34:42,טייבה,2730,12:30:00,"32.2728319,35.005095",שכונת מגורים רחוב טוקאן,רחוב מגורים,3,13:27:00,כדור פלפל,חיובית,לילדה נפל כדור פלפל ממנת פלפל שהחזיקה ביד. היר לקחה אותה והשליכה לפח הסמוך,נקבה,10-19,רחוב מגורים
7971,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,1,13:46:00,שקית זבל זרקה ליד הפח,שלילית,בן  אדם,זכר,20-29,רחוב מסחרי
7972,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,2,13:57:00,סיגרה,שלילית,התנהגות לא טובה,זכר,30-49,רחוב מסחרי
7973,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,3,13:58:00,בקבוק,שלילית,גבר זרק בקבוק על הריצפה,זכר,20-29,רחוב מסחרי
7974,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,4,14:00:00,מסטיק,חיובית,ילד זרק מסטיק לפח,זכר,10-19,רחוב מסחרי
7975,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,5,14:01:00,קרטן,שלילית,גבר זרק קרטן על הריצפה,זכר,20-29,רחוב מסחרי
7976,1986,2021-10-13 14:49:47,שגב שלום,1286,13:40:00,"31.2565702,34.7751701",מרכז מסחרי אל מסרי,רחוב מסחרי,6,14:51:00,מסכה,שלילית,גבר זרק מסכה  על הריצפה,זכר,20-29,רחוב מסחרי
7977,1989,2021-10-13 14:22:55,טייבה,2730,13:30:00,"32.2707313,35.0037972",שכונת אלבלדיה,רחוב מגורים,1,14:09:00,אריזת מזון מהיר,חיובית,ילד השליך טריזץ טוסט מקרטום באשפתון,זכר,10-19,רחוב מגורים
7978,1989,2021-10-13 14:22:55,טייבה,2730,13:30:00,"32.2707313,35.0037972",שכונת אלבלדיה,רחוב מגורים,2,14:14:00,שקית ניילון,שלילית,השלכת השקית ךיד הפח ולא בתוכו.,נקבה,10-19,רחוב מגורים
7979,1990,2021-10-13 15:29:51,טייבה,2730,14:30:00,,שוכנת אבו סינא,רחוב מגורים,1,15:15:00,,שלילית,"היה פקק של משקה שנתקלו בו ולא הרימו,הזיזו אותו בעזרת הרגל",זכר,30-49,רחוב מגורים
7980,1990,2021-10-13 15:29:51,טייבה,2730,14:30:00,,שוכנת אבו סינא,רחוב מגורים,2,15:20:00,זרקת משקה לפח,חיובית,זרקת משקה לפח,נקבה,5-9,רחוב מגורים
7981,1992,2021-10-13 16:59:33,שגב שלום,1286,15:17:00,"31.2028736,34.8395413",השח עדעה,רחוב מסחרי,1,15:36:00,בקבוקים,שלילית,גבר זרק בקבוק על הריצפה,זכר,20-29,רחוב מסחרי
7982,1992,2021-10-13 16:59:33,שגב שלום,1286,15:17:00,"31.2028736,34.8395413",השח עדעה,רחוב מסחרי,2,15:38:00,בקבוק פלסטק,שלילית,ילד זרק בקבוק על הריצפה,זכר,10-19,רחוב מסחרי
